
CRANFORD	LOCATION	_ by _ _
Avon	LOCATION	in
Warwickshire	LOCATION	, so that flowing noise sounded like home -RRB- from station to station , from Indian village to village , I went along , carrying my child .

		I had seen one of the officer 's ladies with a little picture , ma'am done by a
Catholic	ORGANIZATION	foreigner , ma'am of the Virgin and the little Saviour , ma'am .

		She had him on her arm , and her form was softly curled round him , and their cheeks touched .

		Well , when I went to bid good-bye to this lady , for whom I had washed , she cried sadly ; for she , too , had lost her children , but she had not another to save , like me ; and I was bold enough to ask her would she give me that print .

		And she cried the more , and said her children were with that little blessed
Jesus	PERSON	; and gave it me , and told me that she had heard it had been painted on the bottom of a cask , which made it have that round shape .

		And when my body was very weary , and my heart was sick -LRB- for there were times when I misdoubted if I could ever reach my home , and there were times when I thought of my husband , and one time when I thought my baby was dying -RRB- , I took out that picture and looked at it , till I could have thought the mother spoke to me , and comforted me .

		And the natives were very kind .

		We could not understand one another ; but they saw my baby on my breast , and they came out to me , and brought me rice and milk , and sometimes flowers I have got some of the flowers dried .

		Then , the next morning , I was so tired ; and they wanted me to stay with them I could tell that and tried to frighten me from going into the deep woods , which , indeed , looked very strange and dark ; but it seemed to me as if Death was following me to take my baby away from me ; and as if I must go on , and on and I thought how God had cared for mothers ever since the world was made , and would care for me ; so I bade them good-bye , and set off afresh .

		And once when my baby was ill , and both she and I needed rest , He led me to a place where I found a kind Englishman lived , right in the midst of the natives . ''

		`` And you reached
Calcutta	LOCATION	safely at last ? ''

		`` Yes , safely !

		Oh !

		when I knew I had only two days ' journey more before me , I could not help it , ma'am it might be idolatry , I can not tell but I was near one of the native temples , and I went into it with my baby to thank God for His great mercy ; for it seemed to me that where others had prayed before to their God , in their joy or in their agony , was of itself a sacred place .

		And I got as servant to an invalid lady , who grew quite fond of my baby aboard-ship ; and , in two years ' time ,
Sam	PERSON	earned his discharge , and came home to me , and to our child .

		Then he had to fix on a trade ; but he knew of none ; and once , once upon a time , he had learnt some tricks from an Indian juggler ; so he set up conjuring , and it answered so well that he took
Thomas	PERSON	to help him as his man , you know , not as another conjuror , though
Thomas	PERSON	has set it up now on his own hook .

		But it has been a great help to us that likeness between the twins , and made a good many tricks go off well that they made up together .

		And
Thomas	PERSON	is a good brother , only he has not the fine carriage of my husband , so that I ca n't think how he can be taken for
Signor Brunoni	PERSON	himself , as he says he is . ''

		`` Poor little Phoebe ! ''

		said I , my thoughts going back to the baby she carried all those hundred miles .

		`` Ah !

		you may say so !

		I never thought I should have reared her , though , when she fell ill at
Chunderabaddad	LOCATION	; but that good , kind
Aga Jenkyns	PERSON	took us in , which I believe was the very saving of her . ''

		`` Jenkyns ! ''

		said I. `` Yes ,
Jenkyns	PERSON	.

		I shall think all people of that name are kind ; for here is that nice old lady who comes every day to take
Phoebe	PERSON	a walk ! ''

		But an idea had flashed through my head ; could the
Aga Jenkyns	PERSON	be the lost
Peter	PERSON	?

		True he was reported by many to be dead .

		But , equally true , some had said that he had arrived at the dignity of Great Lama of Thibet .

		Miss
Matty	PERSON	thought he was alive .

		I would make further inquiry .

		CHAPTER XII ENGAGED TO BE MARRIED WAS the `` poor
Peter	PERSON	'' of
Cranford	LOCATION	the Aga Jenkyns of
Chunderabaddad	LOCATION	, or was he not ?

		As somebody says , that was the question .

		In my own home , whenever people had nothing else to do , they blamed me for want of discretion .

		Indiscretion was my bug-bear fault .

		Everybody has a bug-bear fault , a sort of standing characteristic a _ pi ce de r sistance _ for their friends to cut at ; and in general they cut and come again .

		I was tired of being called indiscreet and incautious ; and I determined for once to prove myself a model of prudence and wisdom .

		I would not even hint my suspicions respecting the Aga .

		I would collect evidence and carry it home to lay before my father , as the family friend of the two Miss Jenkynses .

		In my search after facts , I was often reminded of a description my father had once given of a ladies ' committee that he had had to preside over .

		He said he could not help thinking of a passage in
Dickens	LOCATION	, which spoke of a chorus in which every man took the tune he knew best , and sang it to his own satisfaction .
